latitude,longitude,ts
48.1802109,11.5536184,37:42.3
48.1068311,11.4774877,29:00.4
48.1066851,11.4776426,33:33.0
48.1333022,11.5875518,17:37.1
48.1489869,11.5670095,51:03.7
60.1897055,24.9482654,17:16.0
48.1068848,11.4774387,35:18.0
48.1347314,11.5704303,21:07.6
48.2624444,11.6683948,10:02.9
48.1469204,11.5613853,26:32.0
48.1469856,11.5612033,56:19.7
48.1165897,11.5230547,42:03.8
48.180152,11.5534976,36:54.5
48.1069152,11.4775182,22:24.8
48.2613738,11.6500451,22:15.7
46.5082536,6.6340991,06:31.0
48.180135,11.5535192,16:36.3
48.1068534,11.4774288,51:34.0
48.1068231,11.4774423,41:21.4
48.2728952,11.6453044,57:57.8
48.106695,11.477544,59:56.5
48.1469893,11.5611789,33:40.0
48.1272633,11.6035968,08:10.5
48.106695,11.477544,04:11.9
11.3152233,75.9264465,38:04.1
48.13779,11.5712784,00:13.9
48.1069313,11.4775378,05:37.1
48.1470417,11.5611363,54:20.4
48.1070068,11.4775687,45:15.0
48.1068085,11.4772951,46:52.6
48.1067904,11.4773776,14:06.4
11.1033132,76.2654718,02:56.1
48.262458,11.6674249,56:03.6
48.1470318,11.5611081,58:08.0
48.1469297,11.5611665,40:12.0
48.1067413,11.4772805,21:16.7
9.9346758,76.3775636,15:08.4
48.1412514,11.5743522,57:52.1
48.1470475,11.5611708,34:50.0
48.1067994,11.4773188,36:55.0
48.1470086,11.5611167,18:05.3
48.1383481,11.5735039,30:56.8
53.4815572,-2.2518926,07:03.8
48.1383326,11.5732144,57:03.9
22.5445053,88.3855226,10:56.0
48.1067904,11.4773776,22:18.5
48.106961,11.4773089,36:58.7
48.1778557,11.5936756,34:58.4
48.1801157,11.5534817,23:56.5
48.1471906,11.5611273,24:34.6
48.1402251,11.575165,57:40.3
48.1469843,11.5611622,06:17.2
9.5942798,76.5534392,51:54.7
48.145264,11.5603114,23:41.6
48.1469561,11.5610925,04:59.3
48.1067904,11.4773776,33:04.8
9.9347599,76.3776686,45:37.6
48.1066963,11.4774002,47:32.9
9.9346766,76.3775641,22:15.4
51.483582,-3.1653208,03:48.7
48.1067904,11.4773776,07:54.2
48.1469684,11.5611561,48:24.9
48.146921,11.4811864,21:13.4
48.1469753,11.5611573,57:29.5
9.9392242,76.3745239,13:50.1
48.2676254,11.6707565,25:18.2
48.1069812,11.4773012,02:33.0
9.5942782,76.5534388,41:29.4
48.262779,11.667239,11:31.8
49.4535325,11.0698123,37:06.8
48.262559,11.6684637,13:16.2
48.1801255,11.5534923,55:43.7
48.1801965,11.5534945,34:30.2
48.1470018,11.5611677,03:05.0
48.106826,11.4775361,38:20.7
48.1086898,11.4773149,27:16.9
48.106695,11.477544,00:55.4
48.1471561,11.5611764,13:50.0
41.1463608,-8.6021721,17:40.0
48.1068021,11.4774026,50:47.7
48.1801425,11.5535085,59:57.0
48.1064403,11.4789125,15:37.8
48.146984,11.5611327,23:31.2
48.1061571,11.4801483,31:04.3
40.4214834,-3.7131024,53:27.3
48.1067904,11.4773776,49:04.3
52.3727724,4.9003384,10:25.3
48.1068199,11.4773768,34:40.5
48.855479,2.3451459,40:26.6
48.1801523,11.5534984,37:14.6
48.1801171,11.553497,12:56.3
48.1067441,11.4774107,30:40.0
48.1067904,11.4773776,08:53.9
48.106695,11.477544,11:35.8
48.1071024,11.4801238,32:39.6
48.1469868,11.5611259,06:34.0
48.1068173,11.4774985,08:21.1
9.5942782,76.5534388,04:33.1
9.9347599,76.3776686,02:09.6
48.1068626,11.4775072,34:52.2
9.9348894,76.3777081,24:17.6
48.1067633,11.4773537,21:34.6
48.1066851,11.4776426,06:13.1
9.9411718,76.3751237,16:02.5
48.1068083,11.4774914,09:14.7
48.1067658,11.4773289,34:42.1
48.1068296,11.4774045,14:10.8
43.7226238,10.3927808,59:46.6
48.2555995,11.6672271,37:12.2
48.1035604,11.4778552,15:17.1
48.2655424,11.6712197,48:40.5
48.1309245,11.595067,10:33.7
48.2625588,11.6675065,53:07.1
48.1853129,11.6148494,40:06.3
48.1065386,11.4794826,06:33.3
48.1463145,11.563736,58:25.1
9.9353626,76.3777449,00:12.4
48.1069259,11.4773775,49:26.5
9.9779853,76.2773668,45:33.6
48.1069413,11.4774391,23:10.2
48.1802045,11.5535593,23:31.6
48.1309426,11.5950445,08:08.4
48.1067639,11.4774922,47:18.0
48.2154375,11.5222119,46:30.4
48.1170114,11.521994,42:17.7
48.1424589,11.5748498,35:59.8
48.1068339,11.477427,29:16.2
48.1070324,11.4774598,05:28.4
48.1682347,11.5861141,32:15.9
48.1184491,11.5419163,03:24.2
48.1274006,11.5463621,25:11.0
48.180163,11.5535268,09:38.2
48.1469765,11.5611576,18:29.5
48.1067472,11.4772267,41:19.9
48.1069313,11.4775378,55:20.9
41.0402035,28.9847836,48:39.0
48.1069154,11.4772485,44:28.0
48.830341,9.3135617,27:32.6
47.7088057,11.8734244,13:20.1
48.1768613,11.5923368,58:34.8
48.1169017,11.5211314,40:41.6
48.147007,11.5611326,42:33.4
48.1068109,11.4773885,56:39.1
48.1433208,11.5744898,42:14.4
48.1473954,11.5612255,34:54.9
48.1801625,11.553527,01:42.7
48.2624068,11.6682116,37:19.2
48.136195,11.5780685,17:06.5
48.1068559,11.4774861,46:41.1
48.1309497,11.549939,24:39.7
48.1069024,11.4774483,11:11.8
48.1068237,11.4775106,02:39.9
37.7411733,-25.6684853,24:45.6
48.1068424,11.4774333,33:25.4
48.1471252,11.5612393,26:16.1
48.1739907,11.5505662,12:20.8
48.1472675,11.5596506,38:41.2
9.9724993,76.2832104,17:02.3
48.1339278,11.5684008,05:42.0
48.1073537,11.4774681,56:56.4
48.106695,11.477544,32:59.0
48.2678427,11.6656788,30:42.5
48.1069413,11.4774391,37:31.3
48.106934,11.4774222,58:32.1
9.5940508,76.553455,19:39.3
48.1068408,11.4773842,01:44.8
48.1068281,11.4774811,17:06.7
48.1801313,11.5535031,09:32.7
48.1489456,11.5671701,26:31.5
48.1801616,11.5535261,46:00.3
48.1067904,11.4773776,04:50.9
9.9348504,76.3777957,47:47.0
48.1084133,11.4772459,59:00.6
48.1072457,11.4773938,57:28.7
48.1344295,11.5703059,12:48.6
48.1069313,11.4775378,09:41.1
48.1067525,11.4772236,59:08.7
48.1067633,11.4773537,56:19.6
48.1068179,11.4773985,11:34.9
48.1680278,11.4527846,16:22.9
50.1079212,8.6656132,42:20.6
48.8615842,2.3350734,30:58.5
48.14596,11.5636506,22:32.0
48.1683586,11.586091,43:40.3
48.1068428,11.4773763,38:44.6
48.1471304,11.5612709,24:22.0
48.1067887,11.4771421,32:37.2
48.1068792,11.4774759,43:27.0
48.1801217,11.5534492,55:57.0
48.1683381,11.5860774,49:30.6
48.1470518,11.5611235,56:27.0
51.2079785,3.2334079,33:45.5
48.1383466,11.5732763,19:31.0
48.1066851,11.4776426,17:35.5
48.1068167,11.4772783,00:53.2
48.1415533,11.5744766,15:05.6
48.134794,11.577231,43:08.9
48.106993,11.4774346,39:07.3
48.2627681,11.6672108,22:31.9
48.1068231,11.4774423,23:50.7
48.1068732,11.4772435,08:21.4
37.7441653,-25.6684676,02:34.6
48.1470307,11.561131,00:37.7
48.1069557,11.4774923,19:48.4
53.4757968,-2.2512299,31:59.3
48.1068175,11.4775316,06:28.3
48.1470366,11.5611251,25:14.0
48.1802917,11.5534907,03:13.0
9.9350392,76.3777873,57:30.9
48.2639082,11.6707642,51:29.0
48.1069005,11.4771718,57:57.8
22.5679176,88.3412494,10:30.0
48.1068444,11.4774239,32:23.7
45.3283489,14.4447773,50:22.2
43.7343872,7.4247847,21:58.0
48.1470432,11.561129,04:23.4
48.1068199,11.4773768,15:41.3
10.1546749,76.3904574,57:18.8
48.1469741,11.5611075,10:00.3
48.1470194,11.5611293,58:10.7
48.106695,11.477544,47:01.6
48.1068587,11.477437,46:28.0
48.1069546,11.4772827,49:19.0
48.1303458,11.564866,09:45.8
48.1801372,11.5535322,57:26.5
48.2628128,11.6671517,14:48.4
48.1470525,11.5612416,15:34.0
48.1094476,11.4724551,49:21.8
48.180194,11.5535055,24:49.3
60.1820636,24.9136869,21:44.0
48.1304674,11.5954061,21:25.9
48.1470543,11.5612331,12:28.0
48.1364922,11.5770443,15:07.5
51.4920008,-0.2208289,13:55.0
48.1066454,11.4773914,04:08.0
48.1067904,11.4773776,12:14.0
48.1068614,11.4774305,27:18.3
48.1068231,11.4774423,35:30.5
37.7167267,-25.4913465,45:45.0
46.2136332,6.1494033,19:14.0
48.1069419,11.4775294,35:02.7
48.1613982,11.5587536,11:02.0
48.1390568,11.5619161,12:10.8
48.1068222,11.4774215,48:05.7
48.1507121,11.6223094,45:27.3
48.1063605,11.4792224,02:59.8
48.1684162,11.5861029,38:18.1
48.1068199,11.4773768,59:41.1
48.1801519,11.5535261,37:57.5
48.1067877,11.4773032,49:41.5
48.1471368,11.5610553,09:10.6
48.1456357,11.5385855,41:53.3
48.106774,11.4773452,48:12.1
48.1067822,11.4773614,04:13.3
9.5941637,76.5533651,06:33.0
48.1460009,11.563709,06:04.0
48.1067904,11.4773776,53:34.1
48.1801439,11.5535099,22:36.4
48.1682579,11.5861275,51:40.1
48.1070315,11.4773435,58:34.0
48.1140382,11.4767948,45:41.6
48.106695,11.477544,32:07.0
47.3796018,8.537129,55:50.0
48.1068126,11.4773032,58:56.0
9.9686669,76.2903951,57:10.0
48.141247,11.5747694,25:30.0
48.1068796,11.4774683,57:43.9
48.1068542,11.4774505,00:48.2
48.790265,9.1975346,26:38.9
48.2655801,11.671203,44:21.9
48.2637586,11.6667684,17:55.4
48.7968329,9.168957,07:13.0
48.1306353,11.5952957,44:57.0
48.1068682,11.4774708,54:42.4
48.1347314,11.5704303,47:32.7
48.1068305,11.4775079,50:22.8
48.1396676,11.5586157,02:03.6
22.5615039,88.3359484,34:01.3
48.8797088,2.3435521,08:50.8
48.1469677,11.5612047,00:19.3
48.1140382,11.4767948,58:41.4
37.7395818,-25.6636663,19:10.3
48.1434023,11.4821645,25:34.3
48.1470198,11.5612497,04:53.4
48.1507121,11.6223094,05:37.1
48.2677651,11.6650888,41:38.6
48.1314465,11.5396129,11:53.7
49.6131312,6.1380592,35:46.3
41.7102255,44.7750777,26:19.1
48.1309245,11.595067,39:19.1
48.1441494,11.5767824,30:51.8
48.1470394,11.5611372,33:19.0
48.1068231,11.4774423,29:34.8
48.1068343,11.4775148,57:26.8
48.1160261,11.5224122,43:07.2
48.1068231,11.4774423,35:11.9
48.2625048,11.6673658,15:41.1
48.1382578,11.5733472,15:34.1
46.0524767,14.511826,07:46.9
48.1066851,11.4776426,53:27.2
48.1066851,11.4776426,57:39.7
48.1073546,11.4774395,43:35.9
48.1470151,11.561144,49:54.6
48.1067811,11.4774651,16:38.9
48.7648284,9.1708165,54:04.4
48.131632,11.5638009,37:50.0
48.1072489,11.4774307,37:31.0
48.1068168,11.4773913,00:35.3
48.2627667,11.667235,25:07.2
48.1068225,11.4775367,30:00.9
48.1068205,11.477313,21:20.4
9.9353611,76.377776,30:46.9
47.4522205,19.0113586,16:52.9
48.1470424,11.5611171,25:52.5
48.1801683,11.5535098,39:58.2
9.5942776,76.5531474,20:01.5
48.1067904,11.4773776,42:01.0
48.1785192,11.594117,13:59.9
48.1469762,11.5611592,38:20.6
36.0449695,14.2389862,29:32.0
48.106882,11.4774736,48:30.5
48.1381121,11.5742943,42:37.0
9.7503251,76.3960915,59:34.0
48.1067751,11.4774705,32:04.1
48.1068504,11.4773946,08:07.0
48.2703154,11.6446744,42:10.0
48.1068961,11.4774882,22:46.0
48.1475894,11.5584265,55:44.3
48.1238546,11.6081105,58:00.9
48.1067904,11.4773776,10:17.4
48.0028039,11.34681,02:53.7
48.141513,11.5748719,27:57.9
48.1068584,11.4775044,24:13.7
48.1477305,11.5601321,16:55.4
48.1470354,11.5611038,50:32.1
48.1069121,11.4774219,19:11.3
48.1068582,11.4774602,52:49.5
48.1066851,11.4776426,31:43.1
48.1068524,11.4775051,59:13.3
48.1068101,11.4773918,30:35.2
48.1066851,11.4776426,51:42.9
48.1068172,11.4774981,48:11.0
37.754447,-25.645997,31:52.2
48.1381718,11.5735115,08:55.5
48.1451202,11.48211,09:07.5
9.9693739,76.3183276,54:47.0
48.2107531,11.621207,47:59.7
9.5941001,76.5532498,50:41.2
48.1068519,11.4774545,37:49.1
48.1338515,11.5688454,13:54.4
48.1068616,11.4775386,21:46.3
48.32101,10.0216966,37:17.0
48.1476295,11.5580311,17:59.1
48.1068708,11.4775221,21:14.3
48.1470839,11.5612156,08:56.0
48.1372263,11.5791875,07:57.3
48.1470508,11.5611266,10:08.0
48.1068522,11.4774424,26:34.9
48.1379646,11.5735632,02:19.3
9.9350321,76.3751237,25:36.9
48.1451058,11.5852432,04:05.6
48.18236,11.5599619,14:23.7
48.1470469,11.5611249,14:39.9
48.1383305,11.5734449,20:53.9
48.1470443,11.5611188,54:01.0
48.7901852,9.1976976,10:54.1
9.9565424,76.3266247,14:15.7
48.1067519,11.477272,36:29.4
46.5185565,6.5619628,45:51.7
41.9052205,12.500671,31:18.5
9.9347599,76.3776686,54:45.9
48.1711357,11.3569404,06:22.4
48.1067464,11.4772414,58:12.2
48.1453568,11.4818838,29:30.5
48.1476295,11.5580311,59:52.0
48.1068179,11.4773623,38:40.0
48.1067888,11.4774804,26:31.7
48.135309,11.5672502,53:07.0
48.1068944,11.4774319,50:02.7
9.9353611,76.377776,57:12.2
48.2505638,11.6648795,55:34.8
48.1470947,11.5610063,36:48.0
48.1067705,11.4775748,05:23.3
48.1343893,11.5707012,12:00.5
48.1068527,11.477394,26:30.2
48.2687257,11.6613787,44:57.3
48.1801263,11.5534942,04:54.1
9.9348964,76.3777092,00:39.0
48.1068658,11.4774084,38:08.0
49.4572358,11.0740155,31:52.2
48.1469747,11.5611746,51:35.7
48.1068357,11.477458,14:46.5
48.106774,11.4773452,18:22.1
48.1068311,11.4774449,25:16.8
53.5637013,9.9600512,52:45.7
48.1148474,11.4812342,24:05.0
48.1499271,11.6222939,03:31.5
48.1500889,11.5682606,36:25.1
48.1335643,11.5695377,18:55.6
48.1068532,11.4773904,18:29.6
48.1324539,11.5503266,47:43.4
48.1068532,11.477433,34:45.3
48.2654894,11.6698781,56:36.9
48.1067053,11.4771503,53:26.4
48.1068261,11.4775435,22:42.6
48.1309081,11.3593289,29:42.2
48.1469957,11.5611096,59:34.0
9.9344999,76.3781466,28:52.0
48.1437376,11.5037,23:42.0
9.934848,76.3778014,20:47.5
48.627959,9.3426629,50:42.0
48.2678633,11.6651791,59:47.6
48.1470435,11.5611188,51:00.4
48.1068246,11.4775428,08:19.6
48.1066851,11.4776426,17:59.9
48.1069029,11.4774532,05:26.4
48.1471618,11.5610006,41:46.0
48.1782077,11.5941818,04:39.6
48.1067705,11.4775748,57:27.7
48.1802047,11.5535582,52:05.7
41.3665684,2.169739,39:12.7
35.9152668,14.497891,16:26.1
48.106793,11.477546,19:32.7
48.1068432,11.4773875,16:16.9
43.6985154,7.2694667,03:53.9
9.5942784,76.55344,42:33.4
36.0496755,14.2666088,22:04.7
48.1087708,11.4791622,09:16.4
51.491917,-0.2209978,19:02.0
48.1067904,11.4773776,47:59.9
48.1067705,11.4775748,41:25.7
48.1437871,11.5741613,15:07.7
48.106813,11.4775004,20:25.3
48.1073401,11.4774613,44:55.6
48.7804194,9.1779905,54:31.0
48.1469993,11.5611476,06:26.4
48.1469903,11.5611302,50:00.0
47.5127872,19.0479236,26:15.0
10.0282264,76.3082573,22:43.0
11.1052936,76.268805,17:42.0
48.1471086,11.5613067,12:12.7
48.1087477,11.4762771,49:38.1
48.1068199,11.4773768,49:27.3
48.1068757,11.477409,50:16.0
48.136787,11.5742806,43:52.5
48.1346207,11.566318,21:47.0
48.1522569,11.5603368,44:26.0
48.1412514,11.5743522,49:11.9
48.2678786,11.6649809,14:15.5
9.9460253,76.3507644,31:22.0
48.1067904,11.4773776,31:25.3
48.1067904,11.4773776,27:44.2
48.1416341,11.5739228,54:54.0
48.1382193,11.5736158,21:42.1
48.1068179,11.4774595,44:58.6
40.4166251,-3.7108403,49:08.6
48.1438273,11.5737659,21:45.8
48.1161437,11.5218215,11:42.1
41.7091245,44.7796711,35:54.0
48.1065101,11.4799516,55:15.4
48.1500127,11.6222262,55:16.5
48.1344295,11.5703059,55:53.9
9.9349875,76.3777542,20:34.7
45.4766207,12.2494662,17:17.4
48.106814,11.4775017,10:41.7
48.1802051,11.5535593,38:24.2
51.4945556,-0.2211243,51:33.6
48.1470447,11.5611215,57:26.0
48.1073536,11.477131,59:47.0
48.1412139,11.5608836,49:09.4
48.1068294,11.4774147,59:18.1
48.1801701,11.5534954,55:58.1
48.2679514,11.6473932,02:37.1
48.2625699,11.6679825,11:43.1
48.1068272,11.4772907,38:49.0
43.6968179,7.2771034,05:34.9
48.1348718,11.5659583,24:43.3
48.1085099,11.715532,27:19.3
48.106823,11.4775437,09:51.1
48.10682,11.4775788,30:47.3
48.1496623,11.5781546,37:13.0
48.1076997,11.4767524,00:30.2
48.106695,11.477544,42:37.9
48.1068124,11.4774327,35:34.6
48.1069313,11.4775378,50:09.8
48.1430962,11.5554836,44:17.6
9.9347599,76.3776686,06:02.7
48.147422,11.5602135,02:06.0
48.1469988,11.5610658,56:57.9
48.1469844,11.5611619,02:30.7
48.1068507,11.4776759,36:05.0
48.1068538,11.4773851,38:54.9
48.2624609,11.6677658,45:02.6
48.1371054,11.5656426,57:27.4
48.1309554,11.5719613,06:05.9
51.752453,-1.2545314,51:59.7
48.2677141,11.665052,55:34.8
48.3538047,11.7898535,40:36.1
48.1293013,11.5934339,18:12.4
48.2656518,11.6712505,58:01.9
48.1068401,11.4774586,51:38.6
48.1066851,11.4776426,19:39.9
48.1068231,11.4774423,15:48.7
48.1451628,11.4818258,09:13.7
48.106695,11.477544,05:24.5
48.1068318,11.4773969,50:30.5
48.1068199,11.4773768,45:36.1
48.106829,11.4774078,22:02.6
48.1068117,11.4773606,39:53.9
48.1469704,11.5611664,19:53.0
48.1382449,11.5735243,29:05.2
35.9144551,14.4984338,03:01.0
48.1412514,11.5743522,25:53.6
48.1470062,11.5611627,55:23.4
48.1382978,11.5734479,30:45.0
48.1321206,11.5705223,06:39.3
9.9348121,76.3776431,10:26.6
48.1067997,11.4774529,57:34.1
48.1068385,11.477397,39:24.4
48.1338891,11.5688082,56:42.5
48.1470415,11.5611208,52:09.2
9.5942771,76.5534387,14:13.4
52.4560362,13.5112149,16:19.9
48.106695,11.477544,12:58.0
48.1470471,11.561074,22:10.5
53.4664597,-2.2900292,10:56.6
48.1068869,11.4774704,13:13.9
48.106809,11.477493,22:04.0
48.1470493,11.5611393,59:13.3
48.1345495,11.5629432,45:44.9
48.362916,10.8917648,07:48.7
48.1067908,11.4773192,49:22.2
43.7725584,11.2490914,54:27.1
48.1487461,11.5773383,39:27.7
48.1470522,11.5611248,19:25.0
48.1738032,11.5542806,05:10.0
48.106818,11.4775238,40:25.6
48.1471917,11.561172,58:49.0
48.107182,11.4793347,06:49.1
48.1069065,11.4774459,19:27.0
48.879711,2.3435693,37:46.8
55.9495921,-3.1916164,05:00.6
48.1347314,11.5704303,01:01.7
48.1068199,11.4773768,56:53.5
48.1801344,11.5535197,51:52.8
48.1475894,11.5584265,55:36.9
48.1069419,11.4774898,41:06.7
48.146921,11.4811864,46:15.4
48.131113,11.5400233,43:00.9
48.1061341,11.4772635,02:35.9
48.1470064,11.5611725,38:36.8
48.2625699,11.6679825,43:50.8
48.1069158,11.4774512,32:56.6
48.1068259,11.4775439,16:16.6
48.1249755,11.5306092,41:02.7
48.1377908,11.5734435,52:01.5
48.1067904,11.4773776,28:35.9
48.1069163,11.4773523,50:47.8
48.1151038,11.4786544,26:13.7
52.4034035,16.9331747,22:37.7
48.1068482,11.4774261,00:40.0
48.1068494,11.4774767,33:46.5
48.1801627,11.5535607,07:44.6
48.1470578,11.561132,05:52.6
48.1068172,11.477433,03:53.2
43.6968138,7.2770961,53:29.7
48.1347314,11.5704303,45:58.9
52.4035436,16.9334249,38:37.0
48.1470307,11.5611641,00:01.4
48.1471491,11.5610939,30:38.0
48.1068562,11.4775178,55:53.2
48.1470401,11.5611116,59:06.3
48.1067931,11.4775465,54:32.3
48.109329,11.4745415,15:53.0
48.1470198,11.5610892,27:01.6
48.1064755,11.4798987,16:03.8
48.1068231,11.4774423,36:20.6
50.9326919,6.9521955,37:37.5
48.1579007,11.5731873,16:34.0
48.1067438,11.4772464,52:41.9
48.1067978,11.4774377,02:26.8
48.106809,11.4774885,31:04.8
48.18019,11.5535146,51:03.0
48.1068471,11.4777862,06:43.0
48.1068231,11.4774423,39:41.9
48.1844445,11.6149602,08:04.5
51.0688716,13.7555359,00:37.0
48.10705,11.4774647,54:18.6
9.9347599,76.3776686,03:38.4
48.1329933,11.5380156,05:13.1
48.1470021,11.5611552,18:00.0
48.1414569,11.5736407,44:22.5
48.1470796,11.5611562,51:49.0
9.9348894,76.3777081,29:09.5
9.5941654,76.5533657,10:51.7
48.1310277,11.5944401,47:03.4
9.5941759,76.5534182,05:04.1
48.1412916,11.5739568,14:49.5
48.1802044,11.5535592,44:07.5
48.1429281,11.5412222,19:14.0
48.1066851,11.4776426,46:10.4
48.1801893,11.553514,01:23.5
48.1069255,11.477497,29:08.5
48.1526222,11.5646175,55:15.2
48.1083419,11.4752385,32:07.4
48.1066851,11.4776426,47:48.5
53.5469922,9.9509701,47:49.6
9.9485542,76.3474813,48:36.0
48.1801727,11.5535364,02:19.3
48.7576628,8.5512,07:15.7
48.1067278,11.4774008,48:01.0
48.1382933,11.5733634,54:36.3
48.8199467,9.267141,32:57.1
48.1469737,11.5611395,30:19.5
48.1067986,11.4773937,10:33.7
48.2622124,11.668113,14:17.9
48.7971365,9.1679915,47:50.9
48.1338341,11.5689271,40:52.2
22.5483523,88.3423799,40:19.1
48.10677,11.4775559,30:42.0
47.5059255,9.7790016,10:58.0
48.1068231,11.4774423,36:02.1
48.1469735,11.5611064,49:49.1
48.1167497,11.5214754,42:15.7
48.1801674,11.553479,42:50.8
48.1068278,11.4776011,14:43.8
48.1069356,11.4773954,31:45.8
48.1068755,11.4774695,39:33.4
48.1470216,11.5611767,11:04.4
50.8594723,4.3617743,39:04.9
9.9348894,76.3777081,25:18.7
48.2728952,11.6453044,56:04.0
48.149236,11.4610198,16:43.0
48.1488784,11.5643119,51:00.6
48.1067904,11.4773776,15:20.2
48.1470275,11.5611749,59:01.5
48.1068562,11.477422,38:04.0
48.1421281,11.5347701,30:37.5
48.106847,11.4773647,34:35.7
48.106834,11.4773958,30:58.8
48.1489201,11.460445,47:41.0
48.1069007,11.4774532,58:52.7
48.1068476,11.4774329,16:48.1
48.1067658,11.4773289,18:25.1
48.1379229,11.5734912,29:49.3
48.1067705,11.4775748,55:18.5
48.1067026,11.476736,21:30.0
48.1067633,11.4773537,13:11.0
9.9348893,76.3777082,11:40.0
48.1067825,11.4774016,31:25.3
48.7319385,9.1264386,52:29.9
47.544908,9.6805823,49:02.6
48.1068118,11.4773692,59:24.8
48.1069267,11.4774674,14:08.8
48.131394,11.5545427,54:48.9
48.1073855,11.4774242,53:38.0
48.1071084,11.4812169,33:36.3
48.2625877,11.6674083,05:57.6
48.1068231,11.4774423,49:45.5
48.1067822,11.4773614,40:14.5
48.1069313,11.4775378,20:20.5
48.1345298,11.5662292,28:30.6
48.1072558,11.47742,13:33.4
48.1802685,11.5534078,56:18.3
9.5941431,76.5533748,30:19.7
48.147056,11.5611252,24:28.0
48.1470194,11.5611268,59:58.0
48.1338361,11.5687985,20:58.9
48.1068341,11.4773883,56:06.6
9.9544663,76.3424085,08:29.0
48.1378554,11.5743465,50:05.3
48.1070068,11.4775687,27:38.4
48.1068461,11.477454,04:25.1
48.1500127,11.6222262,26:56.7
48.1469782,11.5611596,19:05.4
48.1068102,11.4774318,14:50.3
48.1475955,11.5586934,50:57.9
48.185153,11.6151246,27:38.3
48.1453896,11.4819486,03:51.4
48.5117976,11.7595286,30:12.0
48.106695,11.477544,03:27.6
48.2628128,11.6671517,20:24.9
48.1469772,11.56116,50:49.1
48.1068231,11.4774423,21:36.8
48.1333354,11.5377445,50:31.9
48.1067382,11.4772856,54:10.0
48.1338854,11.5687937,28:39.3
11.1028709,76.2655157,36:07.7
48.1470503,11.5611399,07:04.0
48.1309245,11.595067,51:22.5
48.1066854,11.4775851,50:13.2
48.1470531,11.5611122,36:09.9
48.1309587,11.5499923,29:34.9
48.1320149,11.5693114,02:07.6
48.1070068,11.4775687,51:02.1
48.1067705,11.4775748,36:38.5
9.934848,76.3778014,38:15.0
48.1316327,11.5699775,11:36.1
48.1352411,11.5031591,26:00.0
52.318978,9.8005167,33:20.4
48.2674685,11.6459509,28:16.6
48.1801646,11.5535085,25:21.7
48.1068863,11.4774013,28:14.8
48.1161437,11.5218215,22:06.5
48.106894,11.4774191,33:49.0
48.2679514,11.6473932,30:44.7
48.1474286,11.5600079,43:16.0
48.1067705,11.4775748,35:11.6
48.106805,11.4774134,23:19.8
48.106806,11.4772979,59:55.0
48.1469961,11.5611332,45:31.8
48.1300015,11.5952523,14:09.3
48.148895,11.6169061,29:16.2
9.9346754,76.3775657,46:12.0
48.1068597,11.4774858,07:58.8
48.1067386,11.477295,17:30.2
10.0280769,76.3078363,52:54.0
48.1068876,11.4774896,40:55.4
9.9348894,76.3777081,34:13.5
48.1801258,11.553493,58:14.6
48.1067913,11.4774437,47:11.9
48.1068755,11.4773896,03:53.3
41.2160069,-8.6540426,46:44.9
48.1067904,11.4773776,48:23.8
48.18019,11.5535134,30:02.2
48.1356138,11.6937285,43:21.0
48.1109433,11.4798368,01:36.4
48.1338516,11.5688161,22:22.8
48.1309245,11.595067,51:16.2
48.150099,11.5681618,38:51.3
48.2627428,11.6671615,55:20.8
48.1067904,11.4773776,39:28.8
48.1469782,11.5611449,02:25.8
48.1469754,11.561157,34:47.3
48.2673321,11.6705908,09:09.4
48.1475894,11.5584265,29:17.0
48.1066851,11.4776426,06:29.0
48.1772636,11.5945654,00:16.6
48.106834,11.4774576,01:40.1
48.2625628,11.6680685,24:04.7
55.9509144,-3.1885341,16:42.8
48.1483804,11.5659657,31:49.0
47.8012712,13.0449138,41:22.8
48.1068596,11.4773145,07:05.0
48.1382432,11.5732206,08:56.2
48.1382776,11.5734495,56:40.2
9.9348504,76.3777957,26:08.4
48.1064376,11.4769187,29:55.3
48.1068001,11.4772114,18:07.0
48.134228,11.566105,05:18.6
48.1067904,11.4773776,47:01.7
48.1336849,11.568352,16:44.4
48.1068661,11.4774816,23:57.4
45.9147769,6.8626778,18:13.2
48.0946104,11.4980204,56:11.0
48.1339353,11.5684781,36:59.9
48.1418064,11.5732327,35:30.0
52.3810899,4.8972972,42:51.3
48.1469794,11.5611744,27:56.0
48.1339131,11.5688039,36:40.6
48.1070327,11.4769863,48:35.0
48.1064763,11.4798987,04:11.3
48.7873812,9.2251636,33:44.8
48.1466104,11.5622937,01:45.0
41.0399912,28.9826242,23:06.9
48.1470732,11.5611151,04:05.0
48.265623,11.6704942,55:32.1
48.1259557,11.5774201,52:54.6
48.1068371,11.4776069,32:16.9
50.854387,4.3681667,18:51.7
48.1471373,11.5610123,42:14.2
48.1069313,11.4775378,50:46.5
9.9353611,76.377776,34:10.4
48.1338335,11.5687563,23:13.5
48.1337226,11.5685875,46:31.9
48.1067495,11.4772267,51:13.7
48.1974291,11.5690801,32:10.9
48.1366819,11.6923112,33:01.0
48.2625143,11.6689956,29:17.0
9.9353626,76.3777449,31:11.6
48.147013,11.5611588,48:59.8
9.9353626,76.3777449,41:38.4
48.1068003,11.4772789,30:13.6
48.109368,11.4732442,05:05.3
48.145201,11.4819058,53:56.0
